id,name,url,image_url,phone,rating,review_count,address,latitude,longitude,price,categories,transactions,business_hours,is_closed
_AJd_AyHNYLNiifvLhEDNg,Bansang,https://www.yelp.com/biz/bansang-san-francisco-3?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media3.fl.yelpcdn.com/bphoto/KYLQ3ppStLUudA32K4ip_A/o.jpg,+14154419294,4.2,480,"1560 Fillmore St, San Francisco, CA 94115",37.78406,-122.43256,N/A,"Korean, Tapas/Small Plates, Asian Fusion",,"[{""open"": [{""is_overnight"": false, ""start"": ""1730"", ""end"": ""2030"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2030"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2030"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
kOYj2sGMZnyC1lU-_Uw5fA,Cha Cha Cha,https://www.yelp.com/biz/cha-cha-cha-san-francisco-4?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/Dd-__taliwMtxMxKtvr7qA/o.jpg,+14153867670,3.9,3534,"1801 Haight St, San Francisco, CA 94117",37.769266067639215,-122.45205007340454,$$,"Caribbean, Cuban, Tapas Bars","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1130"", ""end"": ""2230"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2230"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2230"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2300"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2300"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2300"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2230"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
1toCkhuD0b57iFotMu3XEQ,La Ciccia,https://www.yelp.com/biz/la-ciccia-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/Yp85rwg-zWMmgwYM9eFXLw/o.jpg,+14155508114,4.4,1269,"291 30th St, San Francisco, CA 94131",37.7420027017,-122.426627318,$$$,"Seafood, Sardinian",pickup,"[{""open"": [{""is_overnight"": false, ""start"": ""1730"", ""end"": ""2130"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2130"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2130"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2200"", ""day"": 5}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
if7l8HVMz7kmW0tG9l2LQA,E&O Kitchen and Bar,https://www.yelp.com/biz/e-and-o-kitchen-and-bar-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/PS48meEKqt8o8oywIeqhDQ/o.jpg,+14156930303,3.8,1310,"314 Sutter St, San Francisco, CA 94108",37.78983,-122.40586,$$,"Asian Fusion, Venues & Event Spaces, Noodles","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1200"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1200"", ""end"": ""2100"", ""day"": 5}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
WrPtXi4ooNolOC4OQA-pZg,MuuKaTa6395 Thai Charcoal BBQ,https://www.yelp.com/biz/muukata6395-thai-charcoal-bbq-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media4.fl.yelpcdn.com/bphoto/B-5IeT8F3euT-jPnuvO3ng/o.jpg,+14154294956,4.7,424,"4217 Geary Blvd, San Francisco, CA 94118",37.78069,-122.46462,N/A,Thai,,"[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""1500"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1500"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1500"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1500"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1500"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1500"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1500"", ""day"": 6}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
yD9-WrXijc_grVmi_zkCfQ,Hinata,https://www.yelp.com/biz/hinata-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/2ddp9JUplzW_YcQCssUJ8Q/o.jpg,+14158298291,4.5,787,"810 Van Ness Ave, San Francisco, CA 94109",37.78324,-122.42048,$$$$,"Sushi Bars, Japanese",,"[{""open"": [{""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
qfRZjzNqO3fRgEGqvGNY-A,Santeria,https://www.yelp.com/biz/santeria-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media4.fl.yelpcdn.com/bphoto/G1rrkCLpR2Q5f9Tgit6M2g/o.jpg,+14158964496,4.4,351,"2251 Market St, San Francisco, CA 94114",37.764836,-122.431808,$$,"Mexican, Cocktail Bars",restaurant_reservation,"[{""open"": [{""is_overnight"": false, ""start"": ""1500"", ""end"": ""2200"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1500"", ""end"": ""2200"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1500"", ""end"": ""2200"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1500"", ""end"": ""2200"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2300"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2300"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
c0WpyZFR3EoEBKcoY2LZ3Q,Marlowe,https://www.yelp.com/biz/marlowe-san-francisco-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media3.fl.yelpcdn.com/bphoto/pvQj35CCNSu9VZfxTOpJOw/o.jpg,+14157771413,4.0,2868,"500 Brannan St, San Francisco, CA 94107",37.77828,-122.39686,$$$,"Diners, Breakfast & Brunch, Cocktail Bars",delivery,"[{""open"": [{""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1030"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1030"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
PLx_VnZyFmxTS1zNTaDJxA,Alexander's Steakhouse,https://www.yelp.com/biz/alexanders-steakhouse-san-francisco-7?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/E_XODmvJr4khjKlQ7T8AjA/o.jpg,+14154951111,4.1,1969,"448 Brannan St, San Francisco, CA 94107",37.77931,-122.39569,$$$$,"Steakhouses, Seafood, New American","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
-qRM2Xazaq2S0WkhLp99YA,Lost Resort,https://www.yelp.com/biz/lost-resort-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/12jDxqF9mzGVRAw_wLUOPg/o.jpg,+14152370770,4.4,223,"2736 20th St, San Francisco, CA 94110",37.75948,-122.40873,$$,"American, Cocktail Bars, Breakfast & Brunch",,"[{""open"": [{""is_overnight"": false, ""start"": ""1600"", ""end"": ""0000"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""0000"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""0000"", ""day"": 2}, {""is_overnight"": true, ""start"": ""1600"", ""end"": ""0200"", ""day"": 3}, {""is_overnight"": true, ""start"": ""1600"", ""end"": ""0200"", ""day"": 4}, {""is_overnight"": true, ""start"": ""1100"", ""end"": ""0200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""0000"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
GzaXtAtEnfwoxDVXK3NLuw,Fogo de Chão Brazilian Steakhouse,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-san-francisco-6?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/Qazw0r8ZYths1cz7finC9Q/o.jpg,+14154270004,4.1,2542,"201 S 3rd St, Ste 100, San Francisco, CA 94103",37.785051,-122.400235,$$$$,"Brazilian, Seafood, Steakhouses","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2230"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2230"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
E2Ri3Uudb3ogKfWBJIIhRw,Lokma,https://www.yelp.com/biz/lokma-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/en_xi2jWWYDvctLCLZuxbw/o.jpg,+14157026263,4.5,864,"1801 Clement St, San Francisco, CA 94121",37.78215,-122.47867,$$,"Mediterranean, Breakfast & Brunch, Vegetarian","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1600"", ""end"": ""2030"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""2030"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""2030"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""1430"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""2030"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""1430"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""0930"", ""end"": ""1430"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""0930"", ""end"": ""1430"", ""day"": 6}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""2030"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
055dTcfz2AOAFPed_2KjEQ,Nopalito,https://www.yelp.com/biz/nopalito-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/DSnNBbapkXIod6bynA7Brg/o.jpg,+14154370303,3.8,2072,"306 Broderick St, San Francisco, CA 94117",37.77343530099,-122.438993048014,$$,Mexican,pickup,"[{""open"": [{""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
UGKNNQ6bjL-ZttHSdZISfA,Blackwood,https://www.yelp.com/biz/blackwood-san-francisco-3?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/flk5fR2dLFUaUPZLKEDnPw/o.jpg,+14159319663,4.2,2189,"2150 Chestnut St, San Francisco, CA 94123",37.800591,-122.438832,$$,"Thai, Breakfast & Brunch, Asian Fusion","pickup, delivery, restaurant_reservation","[{""open"": [{""is_overnight"": false, ""start"": ""1000"", ""end"": ""1500"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2130"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""1500"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2130"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""1500"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2130"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""1500"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2130"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""1500"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""0930"", ""end"": ""1530"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""0930"", ""end"": ""1530"", ""day"": 6}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2130"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
K9XVDlPNhrrSVEJN7uWqJQ,The Italian Homemade Company,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-8?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/M3PDw8I9HKPa9nRhI4pU7A/o.jpg,+14157128874,4.3,2015,"716 Columbus Ave, San Francisco, CA 94133",37.801752,-122.411851,$$,"Italian, Pasta Shops, International Grocery","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
QueFVMcMlT-6aZFv2M47mg,Bottega,https://www.yelp.com/biz/bottega-san-francisco-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/IawDcF1QmHSzUQDczHYVuw/o.jpg,+14156559048,4.3,1222,"1132 Valencia St, San Francisco, CA 94158",37.75472,-122.4212,$$,"Italian, Pasta Shops, Pizza","delivery, pickup","[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""2300"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2300"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2300"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2300"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""0000"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""0000"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2300"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
vu6PlPyKptsT6oEq50qOzA,Delarosa Downtown,https://www.yelp.com/biz/delarosa-downtown-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/UPdC4GWl7gqOLTgQcs14BA/o.jpg,+14158727363,3.9,1788,"37 Yerba Buena Ln, San Francisco, CA 94103",37.78566225574775,-122.4042726198749,$$,"Pizza, Italian, Cocktail Bars",delivery,"[{""open"": [{""is_overnight"": false, ""start"": ""1130"", ""end"": ""2130"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2130"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2130"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2130"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2230"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2230"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2130"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
ROuXk09CUqbuby0BYELaRQ,Taniku Izakaya,https://www.yelp.com/biz/taniku-izakaya-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/FXjqf_xic1NUO5De04H_BA/o.jpg,+14156587555,4.7,215,"1035 Geary St, San Francisco, CA 94109",37.785589,-122.420296,$$,"Izakaya, Ramen, Noodles","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1630"", ""end"": ""2200"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2200"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2330"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2330"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2330"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2330"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2130"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
zkVm2lMNdKWfbE4Uo1tMeA,Abrazo,https://www.yelp.com/biz/abrazo-san-francisco-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media3.fl.yelpcdn.com/bphoto/cDadfjFzwaPHLm3FmP-GHw/o.jpg,+14158729239,4.5,212,"2000 Hyde St, San Francisco, CA 94109",37.7994,-122.41888,$$$,"Spanish, New American, Seafood","delivery, restaurant_reservation","[{""open"": [{""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2130"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2130"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1730"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
LsGkxQK217twdzZzVXsSRg,CreoLa,https://www.yelp.com/biz/creola-san-francisco-3?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/tv9rSt8KLJAu4ZnpRhytwA/o.jpg,+14152603143,4.4,251,"900 Stanyan St, San Francisco, CA 94117",37.7662642,-122.4527631,$$,"Seafood, Cajun/Creole, Cocktail Bars","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 6}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
kFgjHGp-cTUK5uPaSJOORA,Souvla,https://www.yelp.com/biz/souvla-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media4.fl.yelpcdn.com/bphoto/5ZtyUEjUjF9GpC8807Mp-A/o.jpg,+14155706500,4.1,1797,"517 Hayes St, San Francisco, CA 94102",37.77643,-122.425,$$,"Greek, Mediterranean",delivery,"[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
PNxwbgtfdpldd3CyJFIw3w,Ozumo,https://www.yelp.com/biz/ozumo-san-francisco?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/CwICqfpKNu9TUwsAgScriA/o.jpg,+14158821333,3.8,2737,"161 Steuart St, San Francisco, CA 94105",37.792673,-122.392236,$$$,"Sushi Bars, Japanese, Steakhouses","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2200"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
